algorithm,data,ourAlgrothm_time,lzma_time,gzip_time,bzip2_time,7zip_time,zip_time
LKE_results,HPC_0.80,--,--,--,--,--,--
LKE_results,BGL_0.10,0.00526,0.00129,0.00058,0.00494,0.00469,0.00381
LKE_results,Hadoop_0.40,0.00417,0.00043,0.00024,0.0026,0.00384,0.00344
LKE_results,HPC_0.90,--,--,--,--,--,--
LKE_results,Hadoop_0.50,0.00274,0.0007,0.00052,0.00276,0.00423,0.00351
LKE_results,Hadoop_0.10,--,--,--,--,--,--
LKE_results,Hadoop_0.30,0.00451,0.00051,0.00029,0.00322,0.00405,0.00358
LKE_results,Linux_0.90,0.00124,0.00043,0.00025,0.00073,0.00342,0.00338
LKE_results,Hadoop_0.70,0.00156,0.00057,0.00036,0.00197,0.00412,0.0046
LKE_results,Proxifier_0.50,0.00262,0.0004,0.00022,0.0022,0.00407,0.00331
LKE_results,Linux_0.10,0.00532,0.00137,0.00082,0.00953,0.00673,0.00618
LKE_results,BGL_0.20,0.00912,0.00151,0.00078,0.00696,0.00687,0.00548
LKE_results,Zookeeper_0.20,0.0072,0.00172,0.00083,0.00626,0.00622,0.00475
LKE_results,Proxifier_0.60,0.00221,0.0007,0.00042,0.00257,0.00413,0.00358
LKE_results,BGL_0.90,0.00099,0.00037,0.00021,0.00053,0.00367,0.00367
LKE_results,Linux_0.50,0.00252,0.00074,0.00036,0.00283,0.0057,0.00579
LKE_results,HPC_0.40,--,--,--,--,--,--
LKE_results,BGL_0.60,0.00295,0.00067,0.0003,0.00203,0.00443,0.0037
LKE_results,HPC_0.70,0.00227,0.0016,0.00095,0.0048,0.00503,0.00506
LKE_results,BGL_0.70,0.00288,0.00053,0.00028,0.00185,0.00378,0.00343
LKE_results,Linux_0.30,0.00543,0.00094,0.00032,0.00331,0.00367,0.00333
LKE_results,Proxifier_0.70,0.00194,0.00035,0.0002,0.00128,0.00339,0.00328
LKE_results,HPC_0.10,0.00435,0.00044,0.00023,0.00356,0.00353,0.0032
LKE_results,BGL_0.80,0.00175,0.00036,0.00019,0.00098,0.00328,0.00336
LKE_results,Linux_0.60,0.00226,0.00053,0.00028,0.00206,0.0036,0.00328
LKE_results,HDFS_0.80,0.00127,0.00048,0.00027,0.00116,0.00388,0.00389
LKE_results,Hadoop_0.60,--,--,--,--,--,--
LKE_results,BGL_0.30,0.0035,0.0007,0.00039,0.00353,0.00413,0.00335
LKE_results,HDFS_0.20,0.00437,0.00091,0.00055,0.00495,0.00473,0.00396
LKE_results,Proxifier_0.20,0.00463,0.00094,0.0005,0.00431,0.00468,0.00398
LKE_results,HDFS_0.50,0.00291,0.00073,0.00043,0.00313,0.00478,0.00392
LKE_results,HDFS_0.90,0.0009,0.0004,0.00021,0.00059,0.00698,0.00385
LKE_results,Linux_0.20,0.00445,0.00067,0.00038,0.00396,0.0047,0.00352
Spell_results,HPC_0.20,0.00518,0.00138,0.00063,0.00481,0.00906,0.00787
Spell_results,HDFS_0.60,0.00872,0.00087,0.00044,0.00217,0.00487,0.00414
Spell_results,HDFS_0.70,0.00259,0.00073,0.00037,0.00179,0.00662,0.00408
Spell_results,Zookeeper_0.10,0.00752,0.00134,0.00082,0.00535,0.00565,0.00441
Spell_results,Linux_0.40,0.00477,0.00083,0.00044,0.00297,0.00491,0.0053
Spell_results,Linux_0.80,0.00432,0.00062,0.00029,0.00114,0.00385,0.00337
Spell_results,HPC_0.30,0.00491,0.00123,0.00055,0.00397,0.00468,0.00367
Spell_results,Hadoop_0.20,0.00752,0.00107,0.00063,0.00278,0.00476,0.00449
Spell_results,Zookeeper_0.60,0.00345,0.00093,0.00048,0.00294,0.00508,0.00381
Spell_results,Zookeeper_0.30,0.00483,0.0012,0.00071,0.00549,0.00531,0.0042
Spell_results,Zookeeper_0.80,0.00188,0.00139,0.0008,0.00352,0.00767,0.00724
Spell_results,HDFS_0.30,0.01332,0.00098,0.00054,0.00409,0.00474,0.00381
Spell_results,Proxifier_0.30,0.00621,0.00144,0.00072,0.00508,0.00505,0.00389
Spell_results,Proxifier_0.40,0.00513,0.00135,0.00065,0.00439,0.00529,0.00368
Spell_results,HPC_0.50,0.00338,0.00218,0.00112,0.00713,0.00785,0.00687
Spell_results,HPC_0.60,0.00564,0.00141,0.00069,0.0037,0.0068,0.00428
Spell_results,Zookeeper_0.90,0.00235,0.00095,0.00039,0.00132,0.00451,0.00392
Spell_results,BGL_0.40,0.00662,0.00126,0.00058,0.00424,0.00557,0.00445
Spell_results,Zookeeper_0.40,0.0056,0.00121,0.00062,0.00448,0.00485,0.00401
Spell_results,HDFS_0.40,0.00483,0.00097,0.00052,0.00371,0.00461,0.00369
Spell_results,HDFS_0.10,0.00683,0.00114,0.00066,0.00516,0.0048,0.00387
Spell_results,Linux_0.70,0.00278,0.00063,0.00029,0.00157,0.00388,0.00342
Spell_results,Hadoop_0.90,0.00099,0.00049,0.00026,0.00066,0.00369,0.00341
Spell_results,BGL_0.50,0.00357,0.00097,0.00044,0.00304,0.00449,0.00365
Spell_results,Proxifier_0.10,0.00908,0.00178,0.00089,0.00599,0.00538,0.00411
Spell_results,Hadoop_0.80,0.00313,0.00063,0.00046,0.00178,0.00462,0.00408
Spell_results,Proxifier_0.90,0.00153,0.00059,0.0003,0.00092,0.00493,0.00344
Spell_results,Zookeeper_0.70,0.00213,0.00079,0.00041,0.00208,0.00525,0.00417
Spell_results,Zookeeper_0.50,0.00346,0.00106,0.00055,0.00371,0.00478,0.0039
Spell_results,Proxifier_0.80,0.00201,0.00072,0.00038,0.00151,0.00411,0.00336
Spell_results,HPC_0.80,0.00154,0.00064,0.00031,0.00148,0.00401,0.0043
Spell_results,BGL_0.10,0.00568,0.00101,0.00048,0.0047,0.00454,0.00388
Spell_results,Hadoop_0.40,0.00603,0.00085,0.00052,0.00163,0.00433,0.00351
Spell_results,HPC_0.90,0.0014,0.00054,0.00026,0.00081,0.00379,0.00317
Spell_results,Hadoop_0.50,0.00354,0.00092,0.00053,0.00349,0.00595,0.0038
Spell_results,Hadoop_0.10,0.00821,0.0011,0.00068,0.00332,0.00558,0.00379
Spell_results,Hadoop_0.30,0.0068,0.00096,0.00058,0.00234,0.00455,0.00365
Spell_results,Linux_0.90,0.00147,0.00055,0.00025,0.00066,0.00391,0.00348
Spell_results,Hadoop_0.70,0.00214,0.00059,0.00035,0.00182,0.0039,0.00346
Spell_results,Proxifier_0.50,0.00435,0.00112,0.00057,0.00362,0.00459,0.00695
Spell_results,Linux_0.10,0.00695,0.0021,0.00118,0.00828,0.00505,0.00447
Spell_results,BGL_0.20,0.00835,0.00098,0.00045,0.00421,0.00536,0.00414
Spell_results,Zookeeper_0.20,0.01456,0.00236,0.00142,0.00876,0.0065,0.00461
Spell_results,Proxifier_0.60,0.0053,0.00105,0.00055,0.00277,0.00457,0.00615
Spell_results,BGL_0.90,0.00128,0.00049,0.00027,0.00076,0.0053,0.00565
Spell_results,Linux_0.50,0.00412,0.00074,0.00041,0.00266,0.00424,0.00348
Spell_results,HPC_0.40,0.00384,0.0011,0.00051,0.00342,0.00493,0.0037
Spell_results,BGL_0.60,0.00309,0.0009,0.0005,0.00245,0.00434,0.00377
Spell_results,HPC_0.70,0.00222,0.00073,0.00039,0.00176,0.00422,0.0036
Spell_results,BGL_0.70,0.00233,0.00075,0.00037,0.00181,0.00442,0.00406
Spell_results,Linux_0.30,0.00494,0.00182,0.00101,0.00514,0.00636,0.00431
Spell_results,Proxifier_0.70,0.00597,0.001,0.00051,0.00265,0.00538,0.00562
Spell_results,HPC_0.10,0.00551,0.00148,0.00068,0.0053,0.00851,0.00598
Spell_results,BGL_0.80,0.00204,0.00057,0.00027,0.00121,0.00429,0.00368
Spell_results,Linux_0.60,0.00298,0.00067,0.00035,0.00214,0.00418,0.00374
Spell_results,HDFS_0.80,0.00181,0.00065,0.00031,0.00133,0.00394,0.00353
Spell_results,Hadoop_0.60,0.00292,0.00076,0.00046,0.00252,0.00704,0.00635
Spell_results,BGL_0.30,0.0047,0.00096,0.00045,0.00376,0.00494,0.00394
Spell_results,HDFS_0.20,0.00609,0.00113,0.00064,0.00486,0.00489,0.00459
Spell_results,Proxifier_0.20,0.00641,0.00165,0.00089,0.00609,0.00554,0.00537
Spell_results,HDFS_0.50,0.00435,0.00082,0.00049,0.00309,0.00464,0.00389
Spell_results,HDFS_0.90,0.00126,0.00053,0.00025,0.00064,0.00389,0.00339
Spell_results,Linux_0.20,0.00577,0.00093,0.00053,0.00308,0.00443,0.00364
Drain_results,HPC_0.20,0.00508,0.00305,0.00142,0.01119,0.00745,0.00688
Drain_results,HDFS_0.60,0.00271,0.00077,0.00045,0.00263,0.00442,0.00389
Drain_results,HDFS_0.70,0.00196,0.00062,0.00036,0.00201,0.00424,0.00364
Drain_results,Zookeeper_0.10,0.00452,0.00144,0.00086,0.00706,0.00547,0.00401
Drain_results,Linux_0.40,0.00406,0.0008,0.00043,0.00322,0.00418,0.00338
Drain_results,Linux_0.80,0.00169,0.00058,0.00029,0.0011,0.00396,0.00404
Drain_results,HPC_0.30,0.00452,0.00122,0.00067,0.004,0.00502,0.00366
Drain_results,Hadoop_0.20,0.00524,0.00245,0.00154,0.01186,0.00638,0.00781
Drain_results,Zookeeper_0.60,0.00306,0.00078,0.00045,0.00289,0.00714,0.00657
Drain_results,Zookeeper_0.30,0.00878,0.0011,0.00073,0.00695,0.00743,0.00728
Drain_results,Zookeeper_0.80,0.00348,0.0006,0.0003,0.00147,0.00443,0.00386
Drain_results,HDFS_0.30,0.00389,0.00095,0.00054,0.00446,0.00462,0.00373
Drain_results,Proxifier_0.30,0.00412,0.00139,0.00078,0.00543,0.00511,0.00401
Drain_results,Proxifier_0.40,0.0036,0.00144,0.00074,0.00501,0.00827,0.00724
Drain_results,HPC_0.50,0.00353,0.00096,0.00048,0.00291,0.00688,0.00428
Drain_results,HPC_0.60,0.00252,0.00084,0.00043,0.00233,0.00444,0.00368
Drain_results,Zookeeper_0.90,0.0009,0.00052,0.00027,0.00083,0.00494,0.00448
Drain_results,BGL_0.40,0.00575,0.00097,0.00047,0.00346,0.00454,0.00372
Drain_results,Zookeeper_0.40,0.0034,0.00092,0.00056,0.00437,0.00439,0.00373
Drain_results,HDFS_0.40,0.00341,0.00082,0.00051,0.00383,0.00437,0.00368
Drain_results,HDFS_0.10,0.00478,0.00118,0.00067,0.00596,0.00536,0.00439
Drain_results,Linux_0.70,0.00234,0.00061,0.00031,0.00163,0.00426,0.00381
Drain_results,Hadoop_0.90,0.00088,0.00053,0.00026,0.00077,0.00452,0.00358
Drain_results,BGL_0.50,0.0034,0.001,0.00053,0.00323,0.00794,0.0046
Drain_results,Proxifier_0.10,0.00515,0.00174,0.00089,0.00726,0.00917,0.00478
Drain_results,Hadoop_0.80,0.00169,0.0005,0.00031,0.00144,0.004,0.00349
Drain_results,Proxifier_0.90,0.00077,0.00054,0.00028,0.0008,0.00418,0.00374
Drain_results,Zookeeper_0.70,0.00177,0.00068,0.00044,0.00199,0.004,0.00354
Drain_results,Zookeeper_0.50,0.00279,0.00086,0.00059,0.00354,0.00457,0.00388
Drain_results,Proxifier_0.80,0.00143,0.00071,0.00038,0.00154,0.00416,0.00365
Drain_results,HPC_0.80,0.00134,0.0006,0.00032,0.00122,0.00399,0.00361
Drain_results,BGL_0.10,0.00481,0.00131,0.00062,0.00512,0.00502,0.0039
Drain_results,Hadoop_0.40,0.00415,0.00097,0.00057,0.00398,0.00495,0.00434
Drain_results,HPC_0.90,0.00111,0.00051,0.00026,0.00067,0.00381,0.00342
Drain_results,Hadoop_0.50,0.00276,0.00084,0.00049,0.00317,0.00444,0.00547
Drain_results,Hadoop_0.10,0.00552,0.00117,0.00074,0.00598,0.00527,0.00416
Drain_results,Hadoop_0.30,0.005,0.00103,0.00064,0.00474,0.00508,0.00405
Drain_results,Linux_0.90,0.00113,0.00051,0.00023,0.00062,0.00523,0.00442
Drain_results,Hadoop_0.70,0.00175,0.00058,0.00037,0.00197,0.00404,0.00353
Drain_results,Proxifier_0.50,0.00278,0.00111,0.00059,0.00382,0.00543,0.00463
Drain_results,Linux_0.10,0.00922,0.00098,0.00053,0.00401,0.00486,0.0037
Drain_results,BGL_0.20,0.00489,0.00118,0.00052,0.00454,0.00475,0.0038
Drain_results,Zookeeper_0.20,0.0044,0.00135,0.00077,0.00615,0.00799,0.00713
Drain_results,Proxifier_0.60,0.00255,0.00096,0.00051,0.00294,0.00498,0.00387
Drain_results,BGL_0.90,0.00102,0.00055,0.00027,0.00083,0.00408,0.00373
Drain_results,Linux_0.50,0.00316,0.00166,0.00095,0.00298,0.00791,0.0052
Drain_results,HPC_0.40,0.00373,0.00107,0.00049,0.00336,0.00526,0.0043
Drain_results,BGL_0.60,0.003,0.00094,0.00041,0.00259,0.00479,0.00391
Drain_results,HPC_0.70,0.00215,0.00087,0.0004,0.00194,0.00742,0.00608
Drain_results,BGL_0.70,0.00295,0.00095,0.00043,0.00234,0.00621,0.0055
Drain_results,Linux_0.30,0.00513,0.00101,0.00053,0.00305,0.00696,0.00542
Drain_results,Proxifier_0.70,0.00233,0.00096,0.00049,0.00236,0.00574,0.00616
Drain_results,HPC_0.10,0.01176,0.00249,0.00114,0.00865,0.00689,0.00524
Drain_results,BGL_0.80,0.00313,0.01321,0.00046,0.00136,0.00722,0.00547
Drain_results,Linux_0.60,0.00268,0.00069,0.00036,0.00221,0.00428,0.00373
Drain_results,HDFS_0.80,0.00138,0.00055,0.00032,0.00134,0.00387,0.00352
Drain_results,Hadoop_0.60,0.0036,0.00062,0.00046,0.00248,0.00422,0.00363
Drain_results,BGL_0.30,0.00435,0.00107,0.00049,0.00395,0.00606,0.00475
Drain_results,HDFS_0.20,0.00456,0.00103,0.00071,0.00531,0.00476,0.0042
Drain_results,Proxifier_0.20,0.00477,0.00153,0.00086,0.00672,0.00537,0.00448
Drain_results,HDFS_0.50,0.00293,0.00076,0.00055,0.0031,0.00444,0.00373
Drain_results,HDFS_0.90,0.00096,0.00057,0.00028,0.0008,0.00388,0.00497
Drain_results,Linux_0.20,0.00512,0.00091,0.00059,0.00332,0.00462,0.00396
FT_tree_results,HPC_0.20,0.00461,0.00124,0.00059,0.00455,0.00499,0.00401
FT_tree_results,HDFS_0.60,0.00231,0.00068,0.00044,0.00262,0.00427,0.00566
FT_tree_results,HDFS_0.70,0.00405,0.0011,0.00061,0.00342,0.00442,0.00363
FT_tree_results,Zookeeper_0.10,0.00563,0.00306,0.00189,0.01035,0.0067,0.0045
FT_tree_results,Linux_0.40,0.00531,0.00079,0.00042,0.00264,0.0044,0.0039
FT_tree_results,Linux_0.80,0.00153,0.00053,0.00024,0.00104,0.00415,0.00379
FT_tree_results,HPC_0.30,0.00401,0.00122,0.00055,0.00408,0.00545,0.00629
FT_tree_results,Hadoop_0.20,0.00687,0.00087,0.00047,0.00254,0.00463,0.0039
FT_tree_results,Zookeeper_0.60,0.0028,0.00091,0.0006,0.00313,0.00462,0.00349
FT_tree_results,Zookeeper_0.30,0.00386,0.00121,0.00073,0.00557,0.00551,0.00463
FT_tree_results,Zookeeper_0.80,0.00316,0.00061,0.00034,0.00159,0.00406,0.00352
FT_tree_results,HDFS_0.30,0.00332,0.00089,0.00053,0.0046,0.00452,0.00359
FT_tree_results,Proxifier_0.30,0.00337,0.00119,0.00065,0.00522,0.00484,0.00364
FT_tree_results,Proxifier_0.40,0.00298,0.00094,0.00054,0.00411,0.00442,0.0037
FT_tree_results,HPC_0.50,0.00297,0.00085,0.00052,0.0028,0.00505,0.00492
FT_tree_results,HPC_0.60,0.00255,0.00075,0.00039,0.00219,0.00425,0.00367
FT_tree_results,Zookeeper_0.90,0.00092,0.00054,0.00028,0.00088,0.00374,0.00358
FT_tree_results,BGL_0.40,0.00325,0.00083,0.00035,0.00296,0.00501,0.00424
FT_tree_results,Zookeeper_0.40,0.00341,0.00107,0.00063,0.00471,0.00497,0.00403
FT_tree_results,HDFS_0.40,0.00291,0.00086,0.00052,0.00395,0.00457,0.00359
FT_tree_results,HDFS_0.10,0.00451,0.0011,0.00066,0.00617,0.00453,0.00364
FT_tree_results,Linux_0.70,0.0022,0.00067,0.00032,0.00188,0.0042,0.00355
FT_tree_results,Hadoop_0.90,0.00091,0.00051,0.00025,0.00075,0.00387,0.00351
FT_tree_results,BGL_0.50,0.00278,0.0008,0.00034,0.00255,0.00417,0.00485
FT_tree_results,Proxifier_0.10,0.005,0.00162,0.0008,0.00695,0.00544,0.00413
FT_tree_results,Hadoop_0.80,0.00161,0.00054,0.00031,0.00137,0.00428,0.00386
FT_tree_results,Proxifier_0.90,0.00065,0.00046,0.00023,0.00081,0.00399,0.00374
FT_tree_results,Zookeeper_0.70,0.00173,0.0008,0.00042,0.00237,0.00443,0.00385
FT_tree_results,Zookeeper_0.50,0.00275,0.00099,0.00057,0.00398,0.00502,0.00398
FT_tree_results,Proxifier_0.80,0.00122,0.00057,0.00037,0.00128,0.00428,0.00375
FT_tree_results,HPC_0.80,0.00123,0.00126,0.00071,0.00281,0.00496,0.00395
FT_tree_results,BGL_0.10,0.01098,0.00094,0.00046,0.00515,0.00475,0.00609
FT_tree_results,Hadoop_0.40,0.00484,0.00192,0.00125,0.00864,0.00742,0.00521
FT_tree_results,HPC_0.90,0.00322,0.00098,0.00048,0.00125,0.00426,0.00455
FT_tree_results,Hadoop_0.50,0.00394,0.00089,0.00049,0.00324,0.00473,0.00503
FT_tree_results,Hadoop_0.10,0.0057,0.00139,0.00077,0.00591,0.00672,0.00617
FT_tree_results,Hadoop_0.30,0.00494,0.00096,0.0006,0.00447,0.00622,0.00491
FT_tree_results,Linux_0.90,0.00108,0.00049,0.00023,0.00065,0.00397,0.00359
FT_tree_results,Hadoop_0.70,0.00168,0.00056,0.00035,0.00186,0.00405,0.00359
FT_tree_results,Proxifier_0.50,0.00229,0.00076,0.00044,0.00328,0.00433,0.00351
FT_tree_results,Linux_0.10,0.00497,0.00095,0.00052,0.004,0.00463,0.00396
FT_tree_results,BGL_0.20,0.00432,0.00086,0.00043,0.00394,0.0062,0.00377
FT_tree_results,Zookeeper_0.20,0.00457,0.00129,0.00079,0.00622,0.00509,0.00438
FT_tree_results,Proxifier_0.60,0.00213,0.00067,0.00039,0.00261,0.00412,0.00363
FT_tree_results,BGL_0.90,0.00086,0.0005,0.00022,0.00066,0.00364,0.00363
FT_tree_results,Linux_0.50,0.00272,0.00083,0.00042,0.00304,0.00414,0.00349
FT_tree_results,HPC_0.40,0.00336,0.0008,0.00043,0.00304,0.00429,0.00354
FT_tree_results,BGL_0.60,0.00258,0.0007,0.00035,0.00227,0.00419,0.00354
FT_tree_results,HPC_0.70,0.00222,0.00073,0.0004,0.00178,0.00596,0.00519
FT_tree_results,BGL_0.70,0.00185,0.00061,0.00029,0.00171,0.00516,0.0045
FT_tree_results,Linux_0.30,0.00424,0.0017,0.0011,0.00719,0.00832,0.00483
FT_tree_results,Proxifier_0.70,0.00302,0.00063,0.00033,0.00202,0.00398,0.00344
FT_tree_results,HPC_0.10,0.00569,0.00148,0.00068,0.00524,0.00539,0.004
FT_tree_results,BGL_0.80,0.00181,0.00048,0.00023,0.00113,0.00366,0.00337
FT_tree_results,Linux_0.60,0.0023,0.00068,0.00033,0.00215,0.00417,0.00496
FT_tree_results,HDFS_0.80,0.00144,0.00058,0.00032,0.00142,0.00381,0.00342
FT_tree_results,Hadoop_0.60,0.00231,0.00066,0.00042,0.00234,0.00423,0.00453
FT_tree_results,BGL_0.30,0.00628,0.00103,0.00051,0.00491,0.00435,0.00347
FT_tree_results,HDFS_0.20,0.00433,0.0011,0.00061,0.00546,0.00461,0.00364
FT_tree_results,Proxifier_0.20,0.00435,0.0014,0.00074,0.00617,0.00506,0.00411
FT_tree_results,HDFS_0.50,0.00266,0.00084,0.0005,0.00322,0.00434,0.00352
FT_tree_results,HDFS_0.90,0.00086,0.00051,0.00028,0.00083,0.0038,0.00349
FT_tree_results,Linux_0.20,0.00485,0.00105,0.00054,0.00425,0.00426,0.00359
